Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8 MB RAM)","₹3,499",https://www.flipkart.com/nokia-5310-ds-keypad-mobile-fm-radio-camera-flash-8-mb-ram/p/itm3745b0a407e4b?pid=MOBFUTFZQZFY6JY9&lid=LSTMOBFUTFZQZFY6JY9TOPDVW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_429&otracker=browse&fm=organic&iid=9ad73048-6890-4fd1-a93d-3fb22a36e5a0.MOBFUTFZQZFY6JY9.SEARCH&ppt=None&ppn=None&ssid=wmbkoien5c0000001713283235219,Nokia,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/ked56kw0/mobile/j/y/9/nokia-5310-12pisx21a01-original-imafv2dvfhnnhzy3.jpeg?q=70
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹27,999",https://www.flipkart.com/redmi-note-13-pro-5g-midnight-black-256-gb/p/itm10831d8209fa2?pid=MOBGWFHFUZZQ8SEG&lid=LSTMOBGWFHFUZZQ8SEGS8SXPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_430&otracker=browse&fm=organic&iid=9ad73048-6890-4fd1-a93d-3fb22a36e5a0.MOBGWFHFUZZQ8SEG.SEARCH&ppt=None&ppn=None&ssid=wmbkoien5c0000001713283235219,REDMI,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/1/s/-original-imagwu89jy5ems28.jpeg?q=70
Micromax X778,"₹1,484",https://www.flipkart.com/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB5ZJSHMJ2&lid=LSTMOBG6XZB5ZJSHMJ2SD8EM0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_431&otracker=browse&fm=organic&iid=9ad73048-6890-4fd1-a93d-3fb22a36e5a0.MOBG6XZB5ZJSHMJ2.SEARCH&ppt=None&ppn=None&ssid=wmbkoien5c0000001713283235219,Micromax,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/ktn9pjk0/mobile/x/i/0/x778-blue-x778-micromax-original-imag6xzacjhkk2sn.jpeg?q=70
"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-yellow-256-gb/p/itm46a0b51f57a68?pid=MOBGWMGBEVDXXEZC&lid=LSTMOBGWMGBEVDXXEZCOECW6Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_432&otracker=browse&fm=organic&iid=9ad73048-6890-4fd1-a93d-3fb22a36e5a0.MOBGWMGBEVDXXEZC.SEARCH&ppt=None&ppn=None&ssid=wmbkoien5c0000001713283235219,POCO,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/i/m/-original-imagwzrjtrcdbebe.jpeg?q=70
"POCO C61 (Mystical Green, 64 GB)","₹6,999",https://www.flipkart.com/poco-c61-mystical-green-64-gb/p/itma4390cc3463bb?pid=MOBGYQ6BRR2CNWZB&lid=LSTMOBGYQ6BRR2CNWZBPN1IAB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_433&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGYQ6BRR2CNWZB.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,POCO,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/g/r/-original-imagzcfjsdxtrnnz.jpeg?q=70
Kechaoda A27,₹939,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFP8NWZZXFPWWK&lid=LSTMOBFP8NWZZXFPWWKOQQBGB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_434&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBFP8NWZZXFPWWK.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Kechaoda,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/k73nlow0/mobile/w/w/k/kechaoda-a27-a27-original-imafpf9kqjtfpbph.jpeg?q=70
"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹16,999",https://www.flipkart.com/samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm520f66db57f52?pid=MOBGRZMYZBXSTBDU&lid=LSTMOBGRZMYZBXSTBDUEYFHCF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_435&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGRZMYZBXSTBDU.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,SAMSUNG,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/k/x/-original-imagtrrqkxprtd4n.jpeg?q=70
"REDMI A2 (Sea Green, 32 GB)","₹6,550",https://www.flipkart.com/redmi-a2-sea-green-32-gb/p/itmec8236f562403?pid=MOBGPVYATHJDTSSR&lid=LSTMOBGPVYATHJDTSSRQCVNZV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_436&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGPVYATHJDTSSR.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,REDMI,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/g/t/a2-mobzc1pin-redmi-original-imagpvyagktrdava.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_437&otracker=browse&fm=organic&iid=en_cwIlF1a100KHMqbFmnQcCAvAvnJTfu-9siyu8mtHJHCpbnCvSZbbgzBOfCQ5jn_UA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,realme,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_438&otracker=browse&fm=organic&iid=en_cwIlF1a100KHMqbFmnQcCAvAvnJTfu-9siyu8mtHJHDJU3f836KVXko9HHJDHGy1y-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Nothing,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXEHHFMWERGA&lid=LSTMOBGUXEHHFMWERGAPWTAJT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_439&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGUXEHHFMWERGA.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,HOTLINE,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/9/m/classic-312i-312i-hotline-original-imaguxehtccyayhb.jpeg?q=70
"Apple iPhone 13 (Green, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZUXUVYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_440&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Apple,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/l0igvww0/mobile/r/q/m/-original-imagca5ajerqpfjy.jpeg?q=70
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,₹993,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQCFXYPFQY97H&lid=LSTMOBGQCFXYPFQY97HSSGSZX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_441&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGQCFXYPFQY97H.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,itel,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/g/d/u30-u30-tecno-original-imagqcfxnbmmdpxd.jpeg?q=70
"OPPO Reno10 5G (Silvery Grey, 256 GB)","₹32,999",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itm8f29359478c6e?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_442&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGQP3UFZA4KJYV.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,OPPO,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/e/4/-original-imagtcrumzbqj4xd.jpeg?q=70
itel Ace2 Heera | King Talker | Auto Call Recording | Expendable Storage32GB,₹858,https://www.flipkart.com/itel-ace2-heera-king-talker-auto-call-recording-expendable-storage32gb/p/itm21458da53d7e1?pid=MOBGX7E7KSZTAPPH&lid=LSTMOBGX7E7KSZTAPPHRLCHEH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_443&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGX7E7KSZTAPPH.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,itel,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/l/h/ace2-heera-ace2l-itel-original-imagx6jwquf9jaqg.jpeg?q=70
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","₹13,450",https://www.flipkart.com/iqoo-z6-lite-5g-with-charger-stellar-green-128-gb/p/itme03e6b5c65b08?pid=MOBGZ3DBJWXNNNHR&lid=LSTMOBGZ3DBJWXNNNHREPM4XP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_444&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGZ3DBJWXNNNHR.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,IQOO,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/c/s/z6-lite-5g-without-charger-i2208-old-iqoo-original-imaghgbhgzwfgkkg.jpeg?q=70
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement",₹927,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRF4XM4Z6WM&lid=LSTMOBGZDRF4XM4Z6WMFKOF5A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_445&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGZDRF4XM4Z6WM.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,itel,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/l1mh7rk0/mobile/w/z/t/-original-imagd56fhcxs4a2z.jpeg?q=70
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWRM7SF3FH&lid=LSTMOBGWZUWRM7SF3FH8WILPE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_446&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGWZUWRM7SF3FH.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Nokia,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/b/h/f/-original-imagch28cnf3u3we.jpeg?q=70
"Honor 90 5G (Midnight Black, 512 GB)","₹27,479",https://www.flipkart.com/honor-90-5g-midnight-black-512-gb/p/itmf7d76a3bc7242?pid=MOBGTTAYU54SRZ2H&lid=LSTMOBGTTAYU54SRZ2HSLHQM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_447&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGTTAYU54SRZ2H.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Honor,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/h/b/90-midnight-black-12gb-512gb-rea-nx9-honor-original-imagtsd3uhxefkga.jpeg?q=70
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_448&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGPN55PEBUKZX2.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,SAMSUNG,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/t/h/galaxy-f54-5g-sm-e546bzshins-samsung-original-imagq79f82pfyzvh.jpeg?q=70
"Apple iPhone 13 (Midnight, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_449&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Apple,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/ktketu80/mobile/s/l/c/iphone-13-mlpf3hn-a-apple-original-imag6vzz5qvejz8z.jpeg?q=70
Nokia 105 DS 2020,"₹1,249",https://www.flipkart.com/nokia-105-ds-2020/p/itmb98b68a881a5d?pid=MOBFJGSJPJYH6APY&lid=LSTMOBFJGSJPJYH6APYZDSLB0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_450&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBFJGSJPJYH6APY.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Nokia,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/l4bn5ow0/mobile/7/5/5/-original-imagf92wpefavmtd.jpeg?q=70
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹27,999",https://www.flipkart.com/redmi-note-13-pro-5g-midnight-black-256-gb/p/itm10831d8209fa2?pid=MOBGWFHFUZZQ8SEG&lid=LSTMOBGWFHFUZZQ8SEGS8SXPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_451&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGWFHFUZZQ8SEG.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,REDMI,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/1/s/-original-imagwu89jy5ems28.jpeg?q=70
SAMSUNG Metro 313,"₹1,789",https://www.flipkart.com/samsung-metro-313/p/itme93j4frqta6hh?pid=MOBE93J4SVDPGWYM&lid=LSTMOBE93J4SVDPGWYMQ6JCLZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_452&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBE93J4SVDPGWYM.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,SAMSUNG,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/kqidx8w0/mobile/t/v/n/metro-313-sm-b313ezkdins-samsung-original-imag4g39bqjdapa2.jpeg?q=70
"REDMI Note 13 5G (Stealth Black, 128 GB)","₹17,999",https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itmc3c15b49fe943?pid=MOBGZDPUYX7CSDWV&lid=LSTMOBGZDPUYX7CSDWVNYQHLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_453&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGZDPUYX7CSDWV.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,REDMI,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/7/c/-original-imagzrfwawrb9fzx.jpeg?q=70
Kechaoda K115,"₹1,080",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBEXFZ2VQEPTNRW&lid=LSTMOBEXFZ2VQEPTNRWTFRMEQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_454&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBEXFZ2VQEPTNRW.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Kechaoda,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/k/m/v/kechaoda-k115-k115-original-imafgrt4cpkmdsgk.jpeg?q=70
LAVA A1 vibe,"₹1,087",https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBG5JYQZHBMYAQD&lid=LSTMOBG5JYQZHBMYAQDCJ3ZBQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_455&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBG5JYQZHBMYAQD.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,LAVA,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/ksj9dow0/mobile/u/p/y/a1-2021-lf1000-lava-original-imag62vfwqkmcf2u.jpeg?q=70
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,645",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEUPNWLK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_456&otracker=browse&fm=organic&iid=39788709-994a-4146-a5df-98b3fa97ebf5.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=dbj4irp6ao0000001713283236564,Nokia,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/g/d/-original-imags8hngfabzzbr.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_457&otracker=browse&fm=organic&iid=en_kO0JL8MYUKqoidBG9ChzffPolxuf-LuKFOg_HOHqdiK322Fc0Fmz4bdP2G6_adfMA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,realme,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_458&otracker=browse&fm=organic&iid=en_kO0JL8MYUKqoidBG9ChzffPolxuf-LuKFOg_HOHqdiKjT5cZSTlrtoCNiay3NjXky-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Nothing,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹25,999",https://www.flipkart.com/redmi-note-13-pro-5g-coral-purple-128-gb/p/itm810ee84cdaac6?pid=MOBGWFHFGWZVVYSK&lid=LSTMOBGWFHFGWZVVYSKYJV811&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_459&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGWFHFGWZVVYSK.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,REDMI,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/y/5/-original-imagwu894yyhyyce.jpeg?q=70
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmdc1c60aa887ff?pid=MOBGNBFNNZER2WZW&lid=LSTMOBGNBFNNZER2WZWDG8CJ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_460&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGNBFNNZER2WZW.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,SAMSUNG,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/2/x/-original-imagtyxg7mdjhfqm.jpeg?q=70
"OnePlus 12R (Cool Blue, 128 GB)","₹37,637",https://www.flipkart.com/oneplus-12r-cool-blue-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7ACPJHUBF&lid=LSTMOBGXGT7ACPJHUBFM1UHAZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_461&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGXGT7ACPJHUBF.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,OnePlus,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/y/i/-original-imagy5wg4pqpymyh.jpeg?q=70
"Google Pixel 7a (Coral, 128 GB)","₹37,999",https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_462&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGT5F26QJYZUZS.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Google,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/a/r/-original-imagtrf9qm3dufq9.jpeg?q=70
KARBONN K531,"₹1,339",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGKA2ABGFCH76N&lid=LSTMOBGKA2ABGFCH76NDAPMWY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_463&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGKA2ABGFCH76N.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,KARBONN,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/2/g/k531-k531-karbonn-original-imagka2a6u96gyyw.jpeg?q=70
"Apple iPhone 14 (Purple, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-purple-128-gb/p/itm0b581eba85e08?pid=MOBGHWFHQFSQYBFU&lid=LSTMOBGHWFHQFSQYBFUUF0OWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_464&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGHWFHQFSQYBFU.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Apple,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/u/f/-original-imaghxa5hvapbfds.jpeg?q=70
"OnePlus 12R (Iron Gray, 128 GB)","₹38,702",https://www.flipkart.com/oneplus-12r-iron-gray-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7YP8GPTGU&lid=LSTMOBGXGT7YP8GPTGUAZI7JB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_465&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGXGT7YP8GPTGU.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,OnePlus,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/p/q/-original-imagy5wfcgybpq5x.jpeg?q=70
"Nothing Phone (2) (White, 512 GB)","₹38,999",https://www.flipkart.com/nothing-phone-2-white-512-gb/p/itmc1490711c3eb9?pid=MOBGZSDKJYHHV3KN&lid=LSTMOBGZSDKJYHHV3KNEMJPQM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_466&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGZSDKJYHHV3KN.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Nothing,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/s/b/-original-imagrdefh2xgenzz.jpeg?q=70
"Apple iPhone 13 (Green, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZUXUVYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_467&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Apple,White,512 GB,https://rukminim2.flixcart.com/image/312/312/l0igvww0/mobile/r/q/m/-original-imagca5ajerqpfjy.jpeg?q=70
Jio B1 Keypad Phone (UPI) Locked Blue,"₹1,549",https://www.flipkart.com/jio-b1-keypad-phone-upi-locked-blue/p/itm21336a1a4737b?pid=MOBGVJFHMG8PFNBK&lid=LSTMOBGVJFHMG8PFNBK4EFB43&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_468&otracker=browse&fm=organic&iid=8e01e339-ed2e-4205-893c-0391df394adf.MOBGVJFHMG8PFNBK.SEARCH&ppt=None&ppn=None&ssid=ztl71c9f2o0000001713283237617,Jio,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/e/6/b1-keypad-phone-with-jiopay-upi-locked-for-jionetwork-blue-original-imagvjfhbhuc287a.jpeg?q=70
